Segment_ID,Is_Weekend,Daylight,Season1,Season2,Season4,Hr3,Hr6,Hr9,Hr12,Hr15,Hr18,Hr21,Hr24,Traffic_Volume,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,BoroCode1,BoroCode2,BoroCode3,BoroCode4,BoroCode5,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5
9017050,0,0.1906989297982189,0,0,1,0,1,0,0,0,0,0,0,216.73,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,0,0.7259384110392336,0,0,1,0,0,1,0,0,0,0,0,763.9299999999998,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,0,1.0,0,0,1,0,0,0,1,0,0,0,0,688.47,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,0,0.7259384110392336,0,0,1,0,0,0,0,1,0,0,0,714.4,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,0,0.1906989297982189,0,0,1,0,0,0,0,0,1,0,0,823.5299999999999,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,0,0.0125798042737849,0,0,1,0,0,0,0,0,0,1,0,735.47,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,0,0.0002467891519724,0,0,1,0,0,0,0,0,0,0,1,516.67,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,1,0.0125798042737849,0,0,1,1,0,0,0,0,0,0,0,361.08,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,1,0.1906989297982189,0,0,1,0,1,0,0,0,0,0,0,206.92,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,1,0.7259384110392336,0,0,1,0,0,1,0,0,0,0,0,396.58,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,1,1.0,0,0,1,0,0,0,1,0,0,0,0,662.75,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,1,0.7259384110392336,0,0,1,0,0,0,0,1,0,0,0,760.9199999999998,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,1,0.1906989297982189,0,0,1,0,0,0,0,0,1,0,0,732.1699999999998,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,1,0.0125798042737849,0,0,1,0,0,0,0,0,0,1,0,649.25,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
9017050,1,0.0002467891519724,0,0,1,0,0,0,0,0,0,0,1,501.08,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
223756,0,0.0125798042737849,0,0,1,1,0,0,0,0,0,0,0,1316.13,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,0,0.1906989297982189,0,0,1,0,1,0,0,0,0,0,0,585.8,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,0,0.7259384110392336,0,0,1,0,0,1,0,0,0,0,0,2714.2,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,0,1.0,0,0,1,0,0,0,1,0,0,0,0,2558.87,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,0,0.7259384110392336,0,0,1,0,0,0,0,1,0,0,0,3266.53,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,0,0.1906989297982189,0,0,1,0,0,0,0,0,1,0,0,3876.93,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,0,0.0125798042737849,0,0,1,0,0,0,0,0,0,1,0,3572.13,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,0,0.0002467891519724,0,0,1,0,0,0,0,0,0,0,1,3136.13,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,1,0.0125798042737849,0,0,1,1,0,0,0,0,0,0,0,2186.33,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,1,0.1906989297982189,0,0,1,0,1,0,0,0,0,0,0,1086.08,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,1,0.7259384110392336,0,0,1,0,0,1,0,0,0,0,0,1574.92,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,1,1.0,0,0,1,0,0,0,1,0,0,0,0,2806.0,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,1,0.7259384110392336,0,0,1,0,0,0,0,1,0,0,0,3468.67,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,1,0.1906989297982189,0,0,1,0,0,0,0,0,1,0,0,3864.83,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,1,0.0125798042737849,0,0,1,0,0,0,0,0,0,1,0,3235.75,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223756,1,0.0002467891519724,0,0,1,0,0,0,0,0,0,0,1,2671.42,-0.7733616820555022,0.0,0.3333333333333333,0.0867608308598235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
223773,0,0.0125798042737849,0,0,1,1,0,0,0,0,0,0,0,35.73,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
